longitude,latitude
-122.0633492,37.9069733
-122.0633785,37.9069225
-122.0633478,37.9069202
-122.063355,37.9069689
-122.0633305,37.906975
-122.0633393,37.9069671
-122.0633428,37.9069537
-122.0633795,37.9069627
-122.0633718,37.9069379
-122.0633551,37.9069467
-122.0633578,37.90695
-122.0633107,37.9069582
-122.0633757,37.9069552
-122.0632934,37.9069802
-122.0632767,37.9069385
-122.0633418,37.9069469
-122.0633556,37.9069668
-122.0633331,37.906975
-122.0633412,37.9069736
-122.0633288,37.9069709
-122.0633776,37.9069543
-122.0633293,37.9069267
-122.0632697,37.9069188
-122.06328,37.9069518
-122.063335,37.9069588
-122.0633485,37.9069669
-122.0633376,37.906968
-122.063311,37.9069712
-122.0633336,37.9069641
-122.063345,37.9069671
-122.0633393,37.9069616
-122.0632845,37.906925
-122.0633736,37.9068583
-122.0633369,37.9069391
-122.0633073,37.9069492
-122.0633991,37.9069479
-122.0635461,37.9069244
-122.064108,37.9072417
-122.0639387,37.90702
-122.0640976,37.9072366
-122.0641054,37.9072261
-122.0637831,37.9069798
-122.0634083,37.9070006
-122.0633547,37.9069332
-122.0633766,37.9069227
-122.0633609,37.906916
-122.0633865,37.9069536
-122.0633919,37.9069243
-122.0633798,37.9069537
-122.0632961,37.9069458
-122.0633414,37.9069704
-122.0633491,37.9069647
-122.0633395,37.9069731
-122.0633891,37.9069359
-122.063359,37.9069525
-122.0632692,37.9069512
-122.0632969,37.9069431
-122.0633522,37.9069446
-122.0633142,37.9069473
-122.0632921,37.9069467
-122.0633875,37.9069279
-122.0633376,37.9069704
-122.063302,37.9069694
-122.0633084,37.9069714
-122.0633176,37.9069519
-122.0632917,37.9069495
-122.0633167,37.9069166
-122.0633653,37.9069215
-122.0633178,37.9069598
-122.0633493,37.9069671
-122.0633454,37.9069609
-122.0633195,37.9069359
-122.0633001,37.9069448
-122.0633414,37.9069409
-122.0633185,37.9069528
-122.0633198,37.9069585
-122.0633415,37.9069705
-122.0633549,37.9069342
-122.0633372,37.906971
-122.0634061,37.9069315
-122.0634139,37.9069555
-122.0632964,37.9069524
-122.0633363,37.9069773
-122.0633378,37.9069803
-122.0633664,37.9069592
-122.0634715,37.9068751
-122.0635073,37.9069008
-122.0634829,37.9068708
-122.0634962,37.9068751
-122.0634195,37.9068695
-122.0633102,37.9069609
-122.0633926,37.9069396
-122.0633603,37.9069644
-122.0633308,37.9069777
-122.0632924,37.9069702
-122.0633545,37.9069352
-122.0633659,37.9069367
-122.0633545,37.9069615
-122.0633578,37.9069808
-122.0633968,37.9069354
-122.06334,37.9069406
-122.0633432,37.9069407
-122.0633399,37.9069478
-122.063343,37.906965
-122.063355,37.9069347
-122.0633699,37.906964
-122.0633182,37.906929
-122.0632902,37.9069572
-122.0633889,37.9069288
-122.0633041,37.9069245
-122.0633984,37.9069804
-122.0633466,37.9069559
-122.0633133,37.906916
-122.0633219,37.9069201
-122.0633414,37.9069645
-122.0633404,37.9069237
-122.063338,37.9069456
-122.0632911,37.9069552
-122.0633594,37.9069316
-122.0633246,37.9069553
-122.0632903,37.9069508
-122.0633041,37.9069513
-122.0632642,37.9069382
-122.0633245,37.9069691
-122.0633522,37.9069559
-122.0633411,37.9069355
-122.0633147,37.9069476
-122.0633378,37.9069715
-122.0633365,37.9069704
-122.0633853,37.9069225
-122.0633559,37.906961
-122.0633372,37.9069737
-122.0633003,37.906968
-122.0633119,37.9069588
-122.0632964,37.9069436
-122.0633507,37.9069545
-122.0633375,37.9069398
-122.0633084,37.9069677
-122.0633371,37.906975
-122.063302,37.9069495
-122.0633421,37.9069699
-122.0632847,37.9069173
-122.0633499,37.906976
-122.0633358,37.9069639
-122.0633209,37.9069519
-122.0632607,37.906947
-122.0632771,37.9069364
-122.0633334,37.9069347
-122.063323,37.9069841
-122.0633337,37.9069758
-122.0633371,37.9069759
-122.0633421,37.9069747
-122.0633406,37.9069749
-122.0633453,37.9069829
-122.0633285,37.9069799
-122.0632637,37.9069643
-122.0632933,37.9069569
-122.0632733,37.9069498
-122.0633252,37.9069649
-122.0633358,37.9069622
-122.0633412,37.9069643
-122.0633103,37.9069669
-122.0633447,37.9069595
-122.0633891,37.9069489
-122.0634834,37.9069355
-122.0634116,37.9069382
-122.0634499,37.9069316
-122.0634868,37.9069232
-122.0634512,37.9069424
-122.0634384,37.9069357
-122.0634256,37.9069434
-122.0634206,37.90697
-122.0634638,37.9069524
-122.0640759,37.9070534
-122.0641587,37.9070892
-122.0645378,37.9073395
-122.0661228,37.9108507
-122.0640067,37.920332
-122.0640067,37.920332
-122.0462821,37.9696172
-122.0433385,37.9706245
-122.0402928,37.9726883
-122.0204133,37.9731637
-122.0204197,37.9731625
-122.015629,37.9717584
-122.0151086,37.9716847
-122.0121271,37.9711459
-122.01218,37.9711212
-122.0121249,37.9711069
-122.0121736,37.9711136
-122.0121894,37.9710725
-122.0121208,37.9711491
-122.0121727,37.9711141
-122.0121321,37.9711042
-122.0121656,37.9711373
-122.0121937,37.9711428
-122.0121429,37.9711162
-122.0121443,37.971094
-122.0121905,37.9710612
-122.0121286,37.9711097
-122.0121635,37.9711336
-122.0122037,37.9711213
-122.0121631,37.9710717
-122.0121677,37.9711297
-122.0121985,37.9710607
-122.0121518,37.9711239
-122.0121809,37.9712418
-122.0122284,37.9711326
-122.0121751,37.9711357
-122.0121643,37.9711389
-122.0121759,37.971115
-122.0121772,37.9711342
-122.0121602,37.9711282
-122.0122436,37.9710826
-122.0122122,37.9711325
-122.0121651,37.971122
-122.0122005,37.9711241
-122.0122488,37.9710512
-122.012195,37.9711547
-122.0121762,37.9711437
-122.0121758,37.9711424
-122.0121223,37.9711366
-122.0121278,37.9711329
-122.0121602,37.9711269
-122.0121204,37.9711463
-122.0121195,37.9711606
-122.0121735,37.9711236
-122.0122251,37.9711159
-122.0121758,37.9711394
-122.0121195,37.9711606
-122.0121195,37.9711606
-122.0121336,37.9710893
-122.0121187,37.9711969
-122.012152,37.9711374
-122.0121683,37.9711229
-122.0121858,37.9710694
-122.0121209,37.9712947
-122.0121108,37.9711696
-122.0121179,37.9710688
-122.0121669,37.9710801
-122.012178,37.9711162
-122.0123813,37.971127
-122.0144003,37.971491
-122.0201248,37.9731145
-122.0344239,37.9763875
-122.0364115,37.9769232
-122.0392422,37.9783272
-122.0392422,37.9783272
-122.0645882,37.9752401
-122.0645882,37.9752401
-122.064588,37.9752405
-122.0645843,37.9752407
-122.0645885,37.9752403
-122.0645885,37.9752403
-122.0645885,37.9752403
-122.0673709,37.9827838
-122.0721932,37.9824053
-122.0603239,37.9385564
-122.0603239,37.9385564
-122.178159,37.8852701
-122.200849,37.8672722
-122.2373798,37.8501031
-122.2546606,37.8433917
-122.2732022,37.8261915
-122.2733457,37.826217
-122.2733457,37.826217
-122.2797866,37.8305552
-122.2798597,37.8306376
-122.2846317,37.829931
-122.2846956,37.8299211
-122.2931739,37.8335329
-122.293033,37.8359612
-122.29485,37.8391461
-122.2973753,37.8391791
-122.2976882,37.8427887
-122.2976882,37.8427887
-122.2976882,37.8427887
-122.3019492,37.8635212
-122.3057776,37.8727605
-122.3036458,37.8788921
-122.3036458,37.8788921
-122.2999792,37.883752
-122.2999721,37.8837478
-122.2999924,37.8836906
-122.2998689,37.8837584
-122.299877,37.8836907
-122.2999304,37.8835823
-122.2998865,37.883667
-122.2999202,37.8834405
-122.2998267,37.8837545
-122.2999308,37.8835721
-122.2998859,37.8836062
-122.2998185,37.8838616
-122.2999221,37.8835547
-122.2998869,37.8836266
-122.2999916,37.8837309
-122.3016003,37.8853788
-122.3010479,37.8875014
-122.3010946,37.8874991
-122.3055449,37.887545
-122.3055449,37.887545
-122.3055449,37.887545
-122.3169926,37.9101802
-122.0731988,37.9913711
-122.0731988,37.9913711
-122.0735577,37.9823923
-122.0715675,37.9817322
-122.0715675,37.9817322
-122.0715675,37.9817322
-122.0611166,37.9778504
-122.0611166,37.9778504
-122.0611166,37.9778504
-122.0611166,37.9778504
-122.056854,37.9790676
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0563404,37.9788309
-122.0577446,37.9797255
-122.0577446,37.9797255
-122.0660358,37.9758264
-122.0669357,37.9797485
-122.0671782,37.9810758
-122.0720817,37.9823256
-122.0718401,37.9819354
-122.0667076,37.979463
-122.0632988,37.9765905
-122.0603262,37.9768001
-122.0606429,37.9766227
-122.0563776,37.9705695
-122.0563796,37.9705745
-122.0560899,37.9702937
-122.0563846,37.970591
-122.0563811,37.970579
-122.0563782,37.9705848
-122.0563793,37.9705714
-122.0563803,37.9705712
-122.056379,37.9705742
-122.0563822,37.9705719
-122.0563774,37.9705745
-122.0563832,37.9705891
-122.0563827,37.9705828
-122.0563821,37.970582
-122.056382,37.9705715
-122.056378,37.9705717
-122.0563785,37.9705747
-122.0563812,37.9705728
-122.0563781,37.9705867
-122.0563813,37.9705819
-122.0563816,37.970584
-122.0563773,37.9705693
-122.0563832,37.9705775
-122.0562819,37.9706165
-122.0562447,37.9705999
-122.0562385,37.9706037
-122.0561949,37.9706018
-122.0562412,37.9705989
-122.0562101,37.9706181
-122.0562171,37.9706039
-122.0562275,37.9706262
-122.0562568,37.9706205
-122.0562721,37.9706136
-122.056198,37.9706173
-122.0562313,37.9706146
-122.0562299,37.9706144
-122.0563501,37.9705768
-122.0563423,37.9705845
-122.0563429,37.9705843
-122.0564405,37.9723748
-122.058696,37.9748534
-122.058696,37.9748534
-122.0552833,37.9756985
-122.0552144,37.9757555
-122.0548327,37.9756679
-122.0546541,37.9756639
-122.0546655,37.9756983
-122.0547384,37.9757226
-122.0546967,37.9757041
-122.0545716,37.9755685
-122.0545794,37.9755813
-122.0546479,37.9756075
-122.0546761,37.9748941
-122.0546627,37.9749204
-122.0546638,37.9749199
-122.0546417,37.9749294
-122.0546554,37.9749264
-122.0546563,37.974894
-122.0546603,37.9748801
-122.0546403,37.9749001
-122.0546446,37.9748934
-122.0545994,37.9755963
-122.0546137,37.9755477
-122.0545944,37.9755957
-122.0546448,37.9755354
-122.0546142,37.9755725
-122.0546598,37.9755592
-122.0547936,37.9756197
-122.0549271,37.9757337
-122.0550169,37.9757504
-122.0550169,37.9757504
-122.05527,37.9757188
-122.055218,37.9757232
-122.0551836,37.9757243
-122.0551836,37.9757243
-122.0612423,37.9776957
-122.0612423,37.9776957
-122.0716054,37.9761917
-122.071216,37.9815058
-122.0712742,37.9815431
-122.0709241,37.9815236
-122.0706566,37.9833509
-122.0678275,37.9832579
-122.0682866,37.9854332
-122.0734966,37.9914794
-122.0742421,37.9940149
-122.0742369,37.9940063
-122.077037,37.9922425
-122.2774418,38.0066391
-122.3145437,37.9061657
-122.3145437,37.9061657
-122.3145437,37.9061657
-122.3145437,37.9061657
-122.3069759,37.8889203
-122.3069759,37.8889203
-122.3028846,37.8876154
-122.3007733,37.8855932
-122.3010951,37.8855297
-122.3023895,37.8835948
-122.3023967,37.8841994
-122.3024563,37.8841881
-122.3024975,37.8843055
-122.3024756,37.8843204
-122.3024197,37.884316
-122.3024303,37.8842395
-122.3020543,37.8853204
-122.3003493,37.8860097
-122.300838,37.8874367
-122.3026235,37.8876186
-122.3055607,37.887567
-122.3172083,37.9112582
-122.3172083,37.9112582
-122.3253963,37.9364023
-122.3253963,37.9364023
-122.2640028,38.0120711
-122.1855898,38.0156443
-122.1059982,37.9946979
-122.1059982,37.9946979
-122.0731901,37.990702
-122.0731901,37.990702
-122.0721336,37.9823742
-122.0718323,37.9817703
-122.0718323,37.9817703
-122.0653089,37.976619
-122.06496,37.9767739
-122.0657531,37.975412
-122.0655441,37.9753558
-122.0658235,37.975237
-122.0656792,37.9753923
-122.0658037,37.9753092
-122.0658105,37.9753102
-122.0658037,37.9753092
-122.065831,37.9753093
-122.0658128,37.9753144
-122.0657139,37.9752995
-122.0657915,37.9753323
-122.0659242,37.9753608
-122.0658877,37.9753374
-122.0659876,37.9753769
-122.0660995,37.9754591
-122.0661459,37.9754935
-122.0659017,37.9752816
-122.0661374,37.9754559
-122.0661367,37.9754569
-122.0658333,37.975278
-122.0658725,37.9753196
-122.0656286,37.9753064
-122.0657839,37.9752266
-122.0657688,37.975217
-122.0658483,37.9751858
-122.0658525,37.9751844
-122.0658506,37.9751895
-122.0658524,37.9751824
-122.0658432,37.9752016
-122.0658237,37.9752017
-122.0658412,37.975206
-122.0658496,37.9754974
-122.0655974,37.975838
-122.0649578,37.9767742
-122.0649861,37.9760923
-122.0676055,37.9749046
-122.0676055,37.9749046
-122.0676055,37.9749046
-122.0724406,37.9823842
-122.0724189,37.9823899
-122.0721537,37.9824253
-122.0659501,37.9783651
-122.0652756,37.9772727
-122.0657807,37.9753618
-122.0658804,37.9752887
-122.0656856,37.9752832
-122.0658218,37.9752615
-122.0658319,37.9752183
-122.0658879,37.9752644
-122.0658817,37.9753817
-122.0649591,37.9767736
-122.0649591,37.9767736
-122.0651279,37.9765796
-122.0651279,37.9765796
-122.0651698,37.9765923
-122.0651572,37.9768069
-122.0651986,37.9766146
-122.065232,37.9768417
-122.0651814,37.9767266
-122.0650572,37.9768574
-122.0651403,37.9766356
-122.0652833,37.9766174
-122.0652833,37.9766174
-122.0715963,37.9761357
-122.0724973,37.982387
-122.0730586,37.9826804
-122.0732866,37.9827753
-122.0691994,37.9850497
-122.0691994,37.9850497
-122.2976211,37.99411
-122.2976211,37.99411
-122.3187732,37.9204831
-122.3174068,37.9159542
-122.3178026,37.9164656
-122.3100119,37.8988854
-122.308207,37.8964543
-122.3070187,37.8881855
-122.3060574,37.8877668
-122.3008867,37.887481
-122.3008867,37.887481
-122.299738,37.8797611
-122.2997274,37.8796978
-122.2997274,37.8796978
-122.2959255,37.8803539
-122.2959167,37.8803729
-122.2959171,37.880369
-122.2959773,37.8803622
-122.2962964,37.8802505
-122.3024311,37.8838255
-122.3023654,37.8843435
-122.3018667,37.8842228
-122.3022389,37.8841729
-122.3008756,37.8874803
-122.3022332,37.8876485
-122.3008756,37.8874803
-122.307416,37.8898068
-122.307416,37.8898068
-122.0918114,37.9905885
-122.0732621,37.9904161
-122.0692039,37.9834662
-122.071642,37.9817209
-122.0722144,37.9822726
-122.0719239,37.9820026
-122.0666544,37.9795164
-122.0609279,37.9720597
-122.0605068,37.9360823
-122.0605068,37.9360823
-122.0605068,37.9360823
-122.0655643,37.9103601
-122.0638523,37.9071453
-122.0638523,37.9071453
-122.0641448,37.9071306
-122.0633056,37.9070776
-122.0632989,37.9070741
-122.0633071,37.9070719
-122.0633503,37.9070971
-122.0633001,37.9070934
-122.0632928,37.9070893
-122.0633419,37.9070922
-122.0632989,37.9070954
-122.0632766,37.9070817
-122.0633029,37.9070895
-122.0633032,37.9070878
-122.0633575,37.9071115
-122.0633873,37.907114
-122.0640485,37.9072315
-122.0637877,37.9071444
-122.0641983,37.9073167
-122.0646466,37.9128015
-122.0596397,37.9386352
-122.0543695,37.9615867
-122.0612576,37.9777081
-122.0611083,37.9781225
-122.0670673,37.9810382
-122.0717882,37.9818701
-122.0720496,37.9822732
-122.0712429,37.9815943
-122.0661642,37.9781825
-122.0615894,37.9778046
-122.0560335,37.9796555
-122.0560718,37.9794671
-122.0562013,37.9793937
-122.0563209,37.9793037
-122.0563522,37.9793002
-122.0563524,37.9793012
-122.0562402,37.9792935
-122.0562402,37.9792938
-122.0562405,37.979294
-122.0562407,37.9792941
-122.0561125,37.9792674
-122.0561014,37.9792714
-122.0560511,37.9794078
-122.0558533,37.9796891
-122.0574991,37.979804
-122.0614874,37.97807
-122.0654451,37.9805061
-122.067728,37.9918939
-122.0720349,37.9940454
-122.0860534,37.9913131
-122.102127,37.9925437
-122.1167232,37.9965433
-122.1158027,37.9966038
-122.1313393,37.9929545
-122.1300275,37.9906676
-122.1265309,37.9914404
-122.1198103,37.9948539
-122.1178306,37.9967403
-122.1100239,37.9958777
-122.1069232,37.9947578
-122.1067666,37.9948363
-122.1054249,37.9947346
-122.1053,37.994681
-122.10539,37.9947261
-122.1051557,37.9946451
-122.1051557,37.9946451
-122.1051557,37.9946451
-122.1051557,37.9946451
-122.1051557,37.9946451
-122.1055793,37.9948137
-122.1055793,37.9948137
-122.1053399,37.9947173
-122.1053881,37.9947219
-122.1076747,37.9950199
-122.1102633,37.9960727
-122.1180082,37.996712
-122.1207027,37.9965863
-122.1263824,37.9917997
-122.1306418,37.9921059
-122.1322386,37.9977962
-122.1313068,38.003475
-122.1310872,38.0065156
-122.1321059,38.007199
-122.1319824,38.006659
-122.1325125,38.0066868
-122.1323369,38.006635
-122.1325673,38.0068496
-122.1325707,38.0067696
-122.1324969,38.0066994
-122.1323123,38.0068618
-122.1311605,38.003608
-122.1314204,38.003616
-122.1317674,37.9948565
-122.0731938,37.9913548
-122.0728243,37.9899444
-122.0721593,37.9823294
-122.0719668,37.982162
-122.0661671,37.9782092
-122.0661671,37.9782092
-122.0654079,37.9752947
-122.0663137,37.9762563
-122.0663137,37.9762563
-122.0663021,37.9758769
-122.0658141,37.9765976
-122.0652164,37.9765694
-122.0658928,37.9765682
-122.0658682,37.9764895
-122.0658305,37.9761564
-122.0663543,37.9758137
-122.0663543,37.9758137
-122.0647778,37.9765693
-122.0647778,37.9765693
-122.0671337,37.9810862
-122.0671337,37.9810862
-122.0716586,37.981882
-122.0670716,37.9809561
-122.0670716,37.9809561
-122.0670716,37.9809561
-122.0670716,37.9809561
-122.0670716,37.9809561
-122.0634348,37.9726314
-122.0634348,37.9726314
-122.0634348,37.9726314
-122.0634348,37.9726314
-122.0634348,37.9726314
-122.061395,37.9776236
-122.0612578,37.9776685
-122.0612578,37.9776685
-122.0612578,37.9776685
-122.0548514,37.9798259
-122.0548514,37.9798259
-122.0548514,37.9798259
-122.0558877,37.9799284
-122.0561882,37.9796572
-122.0564144,37.9792537
-122.0564818,37.9789224
-122.0564818,37.9789224
-122.0565425,37.9788453
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0568579,37.9790674
-122.0584705,37.9794275
-122.0584705,37.9794275
-122.0584705,37.9794275
-122.071281,37.9815773
-122.0718117,37.9817972
-122.0716036,37.9816703
-122.0674221,37.9819504
-122.067493,37.9829994
-122.0715103,37.9881959
-122.096482,37.9910504
-122.1073972,37.9933312
-122.1316669,38.0010181
-122.1316669,38.0010181
-122.1316669,38.0010181
-122.1324556,38.0066785
-122.1324078,38.0067358
-122.1325194,38.0067203
-122.1325029,38.0067221
-122.1324513,38.0066372
-122.1328176,38.007268
-122.1328285,38.0072545
-122.1328112,38.0072745
-122.1328244,38.0072864
-122.1328358,38.0072457
-122.1328224,38.0072766
-122.1328082,38.0072821
-122.1328453,38.0072663
-122.1328347,38.0072793
-122.1328203,38.0072812
-122.132825,38.0072755
-122.1327882,38.0072642
-122.1327844,38.0072414
-122.1326537,38.0071537
-122.1326404,38.0071205
-122.1325502,38.0069688
-122.1324986,38.0067122
-122.1313866,38.0036794
-122.1313866,38.0036794
-122.1313866,38.0036794
-122.0697654,37.9863769
-122.0697654,37.9863769
-122.0697654,37.9863769
-122.0737861,37.9828633
-122.0737132,37.9830943
-122.0695145,37.986574
-122.0695145,37.986574
-122.0695145,37.986574
-122.3153806,37.9027667
-122.3074132,37.8914901
-122.3054991,37.887491
-122.3015375,37.887579
-122.3015375,37.887579
-122.3015375,37.887579
-122.300853,37.8874451
-122.3009747,37.8874699
-122.3011586,37.8875397
-122.3011069,37.8875602
-122.319474,37.9227953
-122.3155632,37.9838761
-122.3153118,37.9813983
-122.0856148,37.9916225
-122.0731799,37.9913421
-122.0697485,37.9864784
-122.0703078,37.9832813
-122.0731759,37.9828751
-122.0729859,37.9826955
-122.0729435,37.9826423
-122.0729193,37.9825936
-122.0729159,37.9825536
-122.0815823,37.9837787
-122.0887875,37.9838055
-122.0905432,37.9835724
-122.0905274,37.9835817
-122.0907658,37.9835184
-122.0909548,37.9834516
-122.0909173,37.9834546
-122.0908118,37.9834952
-122.0909139,37.9834593
-122.0909136,37.983461
-122.0908678,37.9834492
-122.0908523,37.9834798
-122.090598,37.9835647
-122.0907336,37.983511
-122.0906246,37.9835335
-122.0911646,37.9836906
-122.0909634,37.9835138
-122.0909302,37.9835594
-122.090898,37.9835883
-122.0908695,37.9835807
-122.090751,37.9836031
-122.0906699,37.98363
-122.0904925,37.9835911
-122.090553,37.9835747
-122.0905493,37.9835665
-122.0905248,37.9835818
-122.0889605,37.9838253
-122.0736314,37.9825759
-122.0721467,37.9823443
-122.0670759,37.9811047
-122.0669352,37.9810228
-122.0672117,37.9816383
-122.0671864,37.9815332
-122.0675899,37.9804614
-122.0675756,37.9803943
-122.0674319,37.9802907
-122.0674758,37.9803445
-122.0674006,37.9802352
-122.0675909,37.9805975
-122.0675579,37.980378
-122.0674841,37.9801853
-122.0674273,37.9801492
-122.0673547,37.9807175
-122.0674812,37.9807216
-122.0724211,37.9823603
-122.0732217,37.9825125
-122.0734552,37.9825474
-122.0691701,37.9833583
-122.0691701,37.9833583
-122.0678413,37.9834237
-122.0679595,37.983336
-122.0679559,37.9833326
-122.0679559,37.9833326
-122.0679559,37.9833326
-122.0702202,37.9833303
-122.0702202,37.9833303
-122.0729126,37.9825094
-122.0729107,37.9825112
-122.0729088,37.9825079
-122.0721601,37.9823765
-122.0671265,37.9803081
-122.0609406,37.9722062
-122.056888,37.9447125
-122.0692555,37.8934039
-122.0692555,37.8934039
-122.060886,37.893195
-122.0593702,37.893244
-122.0590946,37.8932659
-122.0559425,37.893304
-122.0559553,37.8932971
-122.0559184,37.8932817
-122.0559407,37.8933251
-122.0559083,37.8932898
-122.0558941,37.8932889
-122.0559402,37.8933267
-122.0559501,37.8932591
-122.056028,37.8933678
-122.0560291,37.8933516
-122.0560066,37.8932789
-122.0559816,37.8932119
-122.056008,37.8931935
-122.0559141,37.8932134
-122.0559387,37.8932521
-122.055897,37.8932166
-122.0559512,37.8932265
-122.0559667,37.893258
-122.0560415,37.893253
-122.0561276,37.8934833
-122.0559691,37.8933364
-122.0559446,37.8932377
-122.0559242,37.8932986
-122.0559926,37.8933697
-122.0562736,37.8932231
-122.0569582,37.8931745
-122.0627946,37.8956714
-122.0627789,37.8959275
-122.0627789,37.8959275
-122.0667653,37.911806
-122.0598006,37.9382346
-122.0538071,37.9543649
-122.0611989,37.9776683
-122.0611989,37.9776683
-122.0611989,37.9776683
-122.0611989,37.9776683
-122.0718179,37.9820737
-122.0718579,37.9820892
-122.0722877,37.9823132
-122.0722877,37.9823132
-122.0658728,37.9766822
-122.0657852,37.976528
-122.0655948,37.9752728
-122.0658581,37.975214
-122.0658443,37.9752019
-122.0658386,37.9752058
-122.0658629,37.9752082
-122.0656657,37.9764464
-122.0657506,37.9767931
-122.0650551,37.9768114
-122.0651934,37.9766562
-122.0651865,37.9766598
-122.0649848,37.9767015
-122.0652217,37.9766521
-122.0653425,37.9767076
-122.0653962,37.9767357
-122.0654597,37.9767375
-122.0654792,37.9767153
-122.0652409,37.9766789
-122.0653658,37.9767357
-122.0652574,37.9766863
-122.0649864,37.9766997
-122.065379,37.9767535
-122.0653883,37.9767014
-122.0654158,37.9767186
-122.0653952,37.9767804
-122.0654263,37.9767007
-122.0653929,37.9766875
-122.0652857,37.9766805
-122.0652185,37.9766799
-122.065147,37.97675
-122.065021,37.9766742
-122.065021,37.9766742
-122.0662556,37.979325
-122.0656963,37.9791659
-122.0657575,37.9792372
-122.0655216,37.9788756
-122.06587,37.9793851
-122.0658824,37.9793815
-122.0658068,37.9793301
-122.0655562,37.9788706
-122.0655708,37.9788815
-122.0656647,37.9792569
-122.0655673,37.9791006
-122.0655276,37.9788983
-122.0657643,37.9792089
-122.065873,37.9793882
-122.0658211,37.9793175
-122.0656843,37.9790385
-122.0657215,37.979132
-122.0655643,37.9789081
-122.0657165,37.97934
-122.0657687,37.979299
-122.065555,37.9788606
-122.0656099,37.9789268
-122.0664592,37.9796429
-122.0666844,37.9806754
-122.0668616,37.9808004
-122.0727213,37.9829437
-122.0724478,37.9824808
-122.0709252,37.9814937
-122.0672367,37.9811663
-122.0650918,37.9759468
-122.065179,37.9752825
-122.0652054,37.9752196
-122.0652055,37.9752219
-122.0652073,37.9752211
-122.0654006,37.9753414
-122.061392,37.9722874
-122.0538151,37.9618934
-122.05646,37.9495244
-122.0604757,37.9381993
-122.0608156,37.9258892
-122.0664893,37.9148643
-122.0702662,37.9042568
-122.0785209,37.8966748
-122.0947983,37.897881
-122.1112168,37.8957627
-122.1278221,37.8925934
-122.1440701,37.8915114
-122.1604585,37.8930632
-122.1755409,37.889474
-122.185296,37.8787631
-122.1951079,37.8685584
-122.2079097,37.8656251
-122.2207218,37.8540518
-122.231579,37.8492168
-122.2267072,37.8440429
-122.2185484,37.834783
-122.2103478,37.8251846
-122.2028666,37.8158578
-122.1944048,37.8076735
-122.1849006,37.7977919
-122.1801322,37.7863415
-122.1706165,37.7792222
-122.1575816,37.7727051
-122.1495721,37.7622899
-122.151182,37.7545604
-122.1519721,37.7539964
-122.1513124,37.7534173
-122.1502305,37.7521202
-122.1502409,37.7521192
-122.1489617,37.7502595
-122.148263,37.7509463
-122.1483906,37.7512757
-122.148411,37.7512915
-122.1484113,37.7512913
-122.148795,37.7516036
-122.1487845,37.7516462
-122.1487886,37.7516417
-122.1487762,37.7516255
-122.1487753,37.7516265
-122.1487754,37.7516267
-122.1485373,37.751527
-122.1477864,37.7507637
-122.1477523,37.7506725
-122.1476764,37.7507237
-122.1478927,37.7505149
-122.1477146,37.7508807
-122.1477146,37.7508807
-122.1477146,37.7508807
-122.1486677,37.7501234
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1486675,37.7501238
-122.1456843,37.7496964
-122.1456831,37.7496981
-122.1456798,37.7496967
-122.145684,37.7496964
-122.145684,37.7496964
-122.1456843,37.7496964
-122.1456837,37.7496967
-122.1456843,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
-122.1456838,37.7496956
-122.1456838,37.7496956
-122.1456843,37.7496964
-122.1456838,37.7496954
-122.145684,37.7496964
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456835,37.7496967
-122.1456837,37.7496967
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456843,37.7496964
-122.1456822,37.7496967
-122.1456837,37.7496964
-122.1456838,37.7496954
-122.1456838,37.7496954
-122.1456843,37.7496964
-122.1456837,37.7496955
-122.1456835,37.7496961
-122.1456836,37.7496961
-122.1456822,37.7496967
-122.1456822,37.7496967
-122.1456835,37.7496967
-122.1456837,37.7496967
-122.145684,37.7496964
-122.145684,37.7496964
-122.145684,37.7496964
